5.395235,-5.846830,-25.842997,-24.879638,-24.374001,-19.282597,-12.132548,-0.169725,5.240579,4.365775,10.677208,14.036670,10.912346,4.347515,0.555113,-2.613228,-10.149323,-15.188153,-19.826456,-22.953311,-23.486255,-24.084949,-26.098104,-26.044243,-23.843124,-26.763189,-29.898921,-24.867393,-22.090879,-24.251847,-22.268177,-21.142507,-22.559005
5.392731,-5.859455,-31.433781,-36.444275,-37.087662,-32.797169,-28.828146,-20.038631,-16.229610,-18.846651,-15.958343,-17.686417,-21.565339,-28.422332,-34.585342,-41.949859,-52.608544,-62.106105,-67.617206,-70.582984,-73.024705,-75.123973,-77.041098,-79.061859,-79.848095,-80.011413,-80.631766,-81.559136,-82.575957,-82.787456,-82.928010,-83.128024,-83.339491
6.058169,-5.302311,-29.793012,-33.048070,-32.412225,-25.477284,-17.377539,-7.445048,-2.006597,0.423749,4.962714,2.221179,-1.100231,-4.867708,-9.015580,-16.601034,-27.048011,-30.832251,-34.968331,-39.791914,-42.566009,-45.003698,-47.949069,-50.459868,-49.366520,-46.149700,-47.316240,-50.304484,-51.509501,-52.177979,-52.738848,-54.458630,-55.407428
38.499765,38.392961,38.494258,38.652395,38.532110,38.667058,39.410397,41.028241,43.845432,49.845162,56.052628,55.215272,56.074504,58.822634,55.828631,51.596645,50.447263,50.637333,51.710333,52.095910,52.930205,55.928209,58.567018,59.631140,63.224321,67.423862,69.316277,69.084213,70.086293,73.584328,76.657829,81.039136,83.401659
6.357675,-3.916598,-24.295310,-23.603810,-24.221233,-16.732796,-8.118520,-1.264537,3.134621,12.837184,18.735618,14.632128,8.634195,6.806366,0.995146,-5.636549,-14.343965,-22.457115,-29.315554,-35.381445,-37.569343,-39.655643,-42.893594,-46.043868,-46.534252,-48.117109,-45.070382,-44.974985,-46.210520,-48.077433,-49.844405,-46.421829,-43.567408
5.495125,-5.390072,-29.964857,-30.064118,-26.930327,-18.719549,-6.999079,2.588343,8.295519,20.097156,24.495226,18.697233,12.895459,11.791797,5.876856,0.712441,-5.912857,-12.729875,-18.345000,-20.715312,-22.140694,-23.238497,-23.954407,-24.476842,-24.538519,-23.997195,-26.416170,-26.369546,-24.151523,-24.013706,-22.546242,-21.913448,-22.550947
4.506959,-6.592535,-24.794368,-28.057516,-29.171957,-25.432820,-15.957434,-3.955508,1.773977,11.745145,14.499854,5.607366,-1.010861,-2.121063,-9.317979,-16.833793,-24.731554,-32.187818,-36.198142,-38.757092,-39.991638,-42.514015,-44.232797,-44.338095,-44.807035,-46.441019,-47.455972,-46.838403,-47.126058,-48.473186,-49.866749,-50.718782,-51.063256
4.850907,-5.741147,-19.349307,-20.995917,-21.379649,-16.952535,-8.616292,3.481442,10.267977,18.817006,21.487891,13.394346,7.967382,4.657057,-2.034205,-9.451254,-18.712153,-29.041339,-33.886942,-36.632131,-39.158927,-41.308640,-41.125076,-41.540812,-43.764079,-48.850116,-46.391068,-48.217164,-48.348382,-44.277110,-44.676924,-48.205455,-41.991636
4.784105,-6.366945,-26.449561,-29.092503,-29.936057,-19.646437,-10.885614,0.460575,7.017388,13.475681,16.856581,10.025672,3.655581,-1.897998,-6.354425,-11.921556,-21.238926,-30.960355,-32.864897,-36.411641,-39.633925,-39.100113,-38.953692,-40.414429,-42.056869,-43.109482,-44.308274,-46.608382,-48.372995,-47.874245,-46.744586,-46.895725,-47.072349
5.046829,-5.822049,-31.627876,-35.594941,-31.269689,-19.417718,-11.693080,-0.377932,5.213235,9.067033,13.958287,7.145646,0.971158,-1.396735,-7.676133,-14.321540,-23.889040,-27.483078,-30.000939,-33.027960,-35.347687,-37.230413,-38.450625,-39.848545,-40.291556,-39.684653,-40.092927,-42.041297,-43.442753,-43.825564,-43.917783,-44.905390,-45.536858
6.617536,-3.344197,-22.854647,-21.899345,-16.999942,-10.715978,-4.399507,4.862806,10.687814,12.907941,19.205513,12.162845,9.186670,9.345893,-0.208823,-9.015241,-19.287931,-20.118080,-27.132500,-31.981569,-34.489607,-37.260432,-36.543312,-36.622997,-39.133077,-40.322621,-39.283483,-41.096579,-42.778187,-42.332154,-42.999537,-44.578901,-44.335747
7.182344,-2.219364,-19.290531,-18.348074,-14.442370,-7.544961,1.014305,8.157807,14.551345,19.302626,26.298305,21.785190,18.275180,16.532003,8.197746,-1.274716,-6.992745,-9.935821,-21.225103,-31.441263,-35.995474,-37.737585,-41.270085,-38.077290,-37.535653,-40.425080,-42.618922,-46.959434,-45.328991,-48.645795,-46.016071,-44.791850,-47.991409
7.075838,-2.675870,-21.887802,-22.501881,-16.560036,-5.906696,3.841063,9.037532,17.719670,27.560406,35.667913,34.386266,31.141613,25.610781,19.406717,10.835724,3.809415,-8.872014,-24.724325,-32.256062,-33.581937,-30.617244,-29.318945,-32.647303,-36.124134,-32.749003,-29.736696,-32.252245,-32.291711,-29.070593,-29.369086,-34.503645,-32.688050
7.315011,-2.098993,-18.925735,-18.175066,-12.940398,-4.294591,3.172982,7.391974,15.940017,28.719472,37.835319,38.535829,35.816975,28.048890,21.055330,13.229475,3.633851,-9.664253,-20.390059,-22.139238,-23.057316,-24.927163,-27.051015,-30.051267,-35.484149,-34.217454,-32.335490,-35.144876,-38.632416,-36.423371,-33.902907,-31.698756,-32.257661
8.266113,-0.195573,-12.783909,-12.601437,-8.412672,0.606423,7.328033,13.394997,21.969245,35.544640,45.115275,46.338893,44.428184,37.439062,29.633544,24.540847,16.261338,4.009112,-7.455677,-12.559898,-12.069547,-12.464822,-12.195104,-13.783645,-13.890734,-14.077562,-13.307101,-12.073981,-13.788645,-14.749296,-11.193243,-8.921333,-8.370245
6.072554,-4.640302,-28.555345,-24.780845,-16.799352,-8.052891,-2.362069,12.026053,22.046842,31.855738,39.088358,37.476622,32.957518,26.691746,22.727917,17.353469,5.961510,-4.441848,-12.379129,-14.857728,-16.286985,-18.381563,-19.106036,-19.769929,-20.835699,-21.810349,-22.965866,-23.456384,-23.204496,-23.529435,-23.721809,-24.100079,-24.227559
5.139471,-5.744225,-21.805050,-22.107411,-20.243597,-17.365511,-15.834258,-2.331796,7.584462,14.835364,17.977291,12.009073,3.146771,-4.726707,-8.205132,-15.904909,-31.165314,-42.935108,-48.867648,-56.456726,-60.625078,-61.131524,-62.101538,-62.936308,-63.104449,-63.478555,-63.666025,-63.533139,-63.407005,-63.556196,-63.586032,-63.433686,-63.368584
5.006897,-5.656518,-19.142297,-19.427702,-16.885804,-14.133274,-10.106950,-0.693307,9.094947,14.518525,15.695176,11.225595,6.853195,-3.615344,-10.131574,-16.500412,-28.625427,-34.932706,-40.920443,-47.035168,-48.353785,-49.014634,-49.493492,-49.979088,-50.503680,-51.022011,-51.382541,-51.558608,-51.759551,-51.876343,-51.942398,-52.031790,-52.103256
32.203758,32.389798,33.035001,33.906286,35.304447,37.062075,38.136461,41.994635,53.966901,60.135167,66.448584,65.327948,62.264362,57.500605,57.250421,53.460650,47.412056,39.631478,29.623233,21.767949,26.140994,28.533876,29.593122,33.484399,34.478582,33.108646,33.847981,37.449779,40.668168,42.281779,44.783063,49.104148,51.643847
75.643192,75.716843,75.859996,76.095063,76.449944,77.006301,77.475999,78.082612,80.451776,82.657726,86.654790,85.770625,83.760909,82.957836,84.983006,85.193063,84.199695,82.882810,82.458606,82.820882,84.037932,85.679464,87.040020,88.743593,90.623505,91.975141,93.752767,96.289046,98.339570,100.175471,102.851649,104.682549,105.561829
5.430223,-5.580538,-21.921319,-21.502163,-16.134895,-9.329105,0.903658,7.272359,17.501364,21.544015,26.990729,21.985757,10.331434,0.155419,-2.936703,-9.166406,-14.940985,-24.924685,-31.579013,-34.980840,-37.115438,-38.410429,-39.660627,-41.295861,-42.744146,-43.797892,-44.454343,-44.929584,-45.457610,-46.002717,-46.339820,-46.469494,-46.438514
5.511087,-5.377194,-20.863686,-19.359201,-12.594444,-5.621320,6.693873,15.802490,23.847904,28.303736,34.107532,29.725805,20.015890,16.744001,11.911004,3.109445,-3.370952,-12.569297,-20.518949,-25.155623,-27.654658,-29.618533,-30.474995,-31.497048,-32.888682,-34.155744,-35.400089,-36.709267,-37.427659,-37.844903,-37.834004,-37.968336,-38.083159
6.356529,-3.877662,-18.090024,-12.545310,-2.781837,4.339227,19.364393,33.614033,40.286642,46.194756,53.090173,51.618294,48.168765,45.901724,42.779452,34.731542,27.654051,18.511528,10.901465,7.654396,6.178008,4.538759,4.309259,4.400973,4.538088,5.167174,4.473400,4.146548,4.090182,5.141778,6.589636,6.468194,6.235257
6.978997,-2.883501,-20.734273,-16.430629,-6.077432,1.700442,18.154735,33.239180,39.152253,44.663023,50.516432,49.741208,46.413971,45.536503,43.144319,32.995214,24.482357,14.650621,2.303482,-3.946297,-2.340023,-3.388986,-5.525772,-6.777480,-6.201123,-6.784639,-7.152160,-5.998101,-5.218435,-4.179086,-5.592085,-7.378579,-7.854237
6.584470,-3.417215,-20.084745,-18.160686,-11.483207,-3.110508,10.105437,24.022802,31.381644,35.212852,38.707424,38.701769,30.982679,32.259011,29.370602,16.092645,5.201393,-3.783858,-21.518491,-30.163224,-30.768732,-31.893265,-34.412370,-38.678546,-45.129208,-48.823885,-47.456658,-46.730800,-45.932867,-44.567374,-45.015105,-49.642727,-56.166603
12.969020,10.865252,11.442424,13.492130,15.658400,21.231487,31.964951,43.247396,57.288221,64.472432,72.418814,77.814765,68.044565,68.572634,69.782393,61.733134,55.892681,47.735318,37.065619,33.900571,37.751994,40.438390,43.238426,43.175468,38.920120,37.128762,41.101150,39.778741,39.171092,40.700955,41.251631,43.875943,43.513657
5.545916,-4.859721,-16.187132,-11.935363,-6.884599,-4.947656,7.256148,16.094348,27.060765,32.086819,37.483232,42.168982,32.563928,22.872762,20.603436,11.371173,-1.539177,-11.764144,-17.337464,-24.266114,-28.749696,-32.168457,-34.982990,-35.229115,-35.304291,-36.996067,-38.983959,-38.560465,-38.087203,-39.801077,-40.076689,-40.978147,-42.095716
5.339377,-4.866832,-15.425256,-11.037768,-4.955195,-2.069377,11.216233,20.348903,29.354778,37.137156,43.389974,45.610883,38.460312,29.156873,23.971266,21.936291,12.393669,-8.279799,-16.091315,-22.995262,-25.386169,-27.674783,-28.120305,-31.483450,-36.593093,-42.297617,-43.951927,-38.808064,-38.731245,-39.320750,-39.017618,-38.192628,-37.684324
5.405906,-5.019282,-17.905126,-13.773456,-5.622559,-1.837553,9.283618,19.998644,25.137561,35.432429,40.131337,36.631439,29.848085,21.260036,14.545425,12.343840,4.311528,-11.147822,-21.172801,-23.857339,-24.444567,-27.476570,-29.938628,-32.541355,-35.805564,-38.644684,-39.348002,-40.467027,-41.537204,-42.555426,-43.824502,-42.633388,-41.344181
