0.000000000000000000e+00
2.343750000000000000e+05
4.687500000000000000e+05
7.031250000000000000e+05
9.375000000000000000e+05
1.171875000000000000e+06
1.406250000000000000e+06
1.640625000000000000e+06
1.875000000000000000e+06
2.109375000000000000e+06
2.343750000000000000e+06
2.578125000000000000e+06
2.812500000000000000e+06
3.046875000000000000e+06
3.281250000000000000e+06
3.515625000000000000e+06
3.750000000000000000e+06
3.984375000000000000e+06
4.218750000000000000e+06
4.453125000000000000e+06
4.687500000000000000e+06
4.921875000000000000e+06
5.156250000000000000e+06
5.390625000000000000e+06
5.625000000000000000e+06
5.859375000000000000e+06
6.093750000000000000e+06
6.328125000000000000e+06
6.562500000000000000e+06
6.796875000000000000e+06
7.031250000000000000e+06
7.265625000000000000e+06
7.500000000000000000e+06
